Date,Product,Variety,Class,Size,Package,Unit(kg),Closing Price,High Price,Low Price,Average Price,Total Sales(Rand),Sales Quantity,Closing Stock,Day,Month,Week
2023-01-26,APRICOTS,IMPERIAL,CLASS 1,EXTRA LARGE,PUNNET,5.0,0.0,0.0,0.0,0.0,0,0,40,26,1,4
2023-01-26,APRICOTS,IMPERIAL,CLASS 1,LARGE,PUNNET,5.0,100.0,100.0,100.0,100.0,500,5,0,26,1,4
2023-01-26,APRICOTS,IMPERIAL,CLASS 1,MEDIUM,PUNNET,0.5,0.0,0.0,0.0,0.0,0,0,92,26,1,4
2023-01-26,APRICOTS,IMPERIAL,CLASS 1,SMALL,PUNNET,0.5,132.63,140.0,80.0,110.0,25200,190,0,26,1,4
2023-01-25,APRICOTS,IMPERIAL,CLASS 1,MEDIUM,PUNNET,0.5,123.52,140.0,120.0,130.0,2100,17,52,25,1,4
2023-01-24,APRICOTS,IMPERIAL,CLASS 1,MEDIUM,PUNNET,0.5,50.0,50.0,50.0,50.0,18000,360,69,24,1,4
2023-01-23,APRICOTS,IMPERIAL,CLASS 1,MEDIUM,PUNNET,0.5,0.0,0.0,0.0,0.0,0,0,429,23,1,4
2023-01-20,APRICOTS,IMPERIAL,CLASS 1,MEDIUM,PUNNET,0.5,62.22,120.0,30.0,75.0,5040,81,191,20,1,3
2023-01-19,APRICOTS,IMPERIAL,CLASS 1,MEDIUM,PUNNET,0.5,125.45,130.0,100.0,115.0,8280,66,272,19,1,3
2023-01-18,APRICOTS,IMPERIAL,CLASS 1,MEDIUM,PUNNET,0.5,0.0,0.0,0.0,0.0,0,0,100,18,1,3
2023-04-06,APPLES,AFRICAN RED/CARMINE,CLASS 1,EXTRA LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,49,6,4,14
2023-04-06,APPLES,AFRICAN RED/CARMINE,CLASS 1,LARGE,CARTON,18.3,176.5,180.0,170.0,175.0,14650,83,172,6,4,14
2023-04-06,APPLES,BRAEBURN,CLASS 1,LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,15,6,4,14
2023-04-06,APPLES,CRIPPS RED,CLASS 1,SMALL,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,186,6,4,14
2023-04-06,APPLES,FUJI,CLASS 1,SMALL,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,359,6,4,14
2023-04-06,APPLES,FUJI,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,50.0,50.0,50.0,50.0,2800,56,0,6,4,14
2023-04-06,APPLES,FUJI,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,47.51,50.0,40.0,45.0,8600,181,1178,6,4,14
2023-04-06,APPLES,FUJI,CLASS 1,EXTRA LARGE,CARTON,18.3,177.14,180.0,170.0,175.0,1240,7,52,6,4,14
2023-04-06,APPLES,FUJI,CLASS 1,LARGE,CARTON,18.3,180.0,180.0,180.0,180.0,1260,7,110,6,4,14
2023-04-06,APPLES,FUJI,CLASS 1,MEDIUM,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,27,6,4,14
2023-04-06,APPLES,GALA,CLASS 1,LARGE,CARTON,18.3,180.0,180.0,180.0,180.0,2340,13,126,6,4,14
2023-04-06,APPLES,GALA,CLASS 1,MEDIUM,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,112,6,4,14
2023-04-06,APPLES,GALA,CLASS 1,SMALL,CARTON,18.3,150.52,160.0,150.0,155.0,2860,19,3,6,4,14
2023-04-06,APPLES,GALA,CLASS 1,SMALL,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,380,6,4,14
2023-04-06,APPLES,GOLDEN DELICIOUS,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,89.57,120.0,78.0,99.0,2329,26,1323,6,4,14
2023-04-06,APPLES,GOLDEN DELICIOUS,CLASS 1,LARGE,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,256,6,4,14
2023-04-06,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,ECONOMIC PACK,12.0,97.93,128.0,70.0,99.0,57684,589,2785,6,4,14
2023-04-06,APPLES,GOLDEN DELICIOUS,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,40.0,40.0,40.0,40.0,3520,88,188,6,4,14
2023-04-06,APPLES,GOLDEN DELICIOUS,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,54.26,70.0,40.0,55.0,11125,205,472,6,4,14
2023-04-06,APPLES,GOLDEN DELICIOUS,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,49.94,50.0,49.0,49.5,899,18,13,6,4,14
2023-04-06,APPLES,GOLDEN DELICIOUS,CLASS 2,SMALL,DOMPLE JUMBLE,11.0,70.0,70.0,70.0,70.0,72800,1040,320,6,4,14
2023-04-06,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,CARTON,18.3,116.1,160.0,110.0,135.0,23570,203,867,6,4,14
2023-04-06,APPLES,GOLDEN DELICIOUS,CLASS 1,EXTRA LARGE,CARTON,18.3,117.51,190.0,110.0,150.0,21270,181,463,6,4,14
2023-04-06,APPLES,GOLDEN DELICIOUS,CLASS 1,LARGE,CARTON,18.3,145.59,200.0,100.0,150.0,84008,577,2128,6,4,14
2023-04-06,APPLES,GOLDEN DELICIOUS,CLASS 1,MEDIUM,CARTON,18.3,156.18,160.0,150.0,155.0,8590,55,112,6,4,14
2023-04-06,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,CRATE,40.0,2225.0,2400.0,2000.0,2200.0,17800,8,52,6,4,14
2023-04-06,APPLES,GOLDEN DELICIOUS,CLASS 2,SMALL,QUARTER POCKET,3.0,0.0,0.0,0.0,0.0,0,0,180,6,4,14
2023-04-06,APPLES,GRANNY SMITH,CLASS 1,EXTRA LARGE,CARTON,18.3,133.79,160.0,120.0,140.0,3880,29,1472,6,4,14
2023-04-06,APPLES,GRANNY SMITH,CLASS 1,LARGE,CARTON,18.3,135.63,160.0,120.0,140.0,17090,126,495,6,4,14
2023-04-06,APPLES,GRANNY SMITH,CLASS 1,MEDIUM,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,45,6,4,14
2023-04-06,APPLES,GRANNY SMITH,CLASS 1,SMALL,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,56,6,4,14
2023-04-06,APPLES,GRANNY SMITH,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,106.91,128.0,104.0,116.0,9088,85,43,6,4,14
2023-04-06,APPLES,GRANNY SMITH,CLASS 1,SMALL,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,212,6,4,14
2023-04-06,APPLES,GRANNY SMITH,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,28.93,50.0,20.0,35.0,2170,75,1,6,4,14
2023-04-06,APPLES,OTHER APPLES,CLASS 1,SMALL,ECONOMIC PACK,12.0,130.66,144.0,112.0,128.0,3528,27,48,6,4,14
2023-04-06,APPLES,OTHER APPLES,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,17,6,4,14
2023-04-06,APPLES,OTHER APPLES,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,54.21,70.0,45.0,57.5,12740,235,290,6,4,14
2023-04-06,APPLES,OTHER APPLES,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,50.0,50.0,50.0,50.0,1600,32,1479,6,4,14
2023-04-06,APPLES,OTHER APPLES,CLASS 1,EXTRA LARGE,CARTON,18.3,103.79,140.0,100.0,120.0,14220,137,294,6,4,14
2023-04-06,APPLES,OTHER APPLES,CLASS 1,LARGE,CARTON,18.3,150.0,150.0,150.0,150.0,450,3,275,6,4,14
2023-04-06,APPLES,PANORAMA GOLDEN,CLASS 1,SMALL,CARTON,18.3,121.25,160.0,120.0,140.0,3880,32,955,6,4,14
2023-04-06,APPLES,ROME BEAUTY,CLASS 1,LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,50,6,4,14
2023-04-06,APPLES,ROME BEAUTY,CLASS 1,SMALL,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,42,6,4,14
2023-04-06,APPLES,ROYAL BEAUT,CLASS 1,LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,31,6,4,14
2023-04-06,APPLES,ROYAL BEAUT,CLASS 1,MEDIUM,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,27,6,4,14
2023-04-06,APPLES,ROYAL BEAUT,CLASS 1,SMALL,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,14,6,4,14
2023-04-06,APPLES,ROYAL BEAUT,CLASS 1,SMALL,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,64,6,4,14
2023-04-06,APPLES,ROYAL GALA,CLASS 1,SMALL,ECONOMIC PACK,12.0,82.28,120.0,72.0,96.0,5760,70,431,6,4,14
2023-04-06,APPLES,ROYAL GALA,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,38.33,45.0,35.0,40.0,805,21,176,6,4,14
2023-04-06,APPLES,ROYAL GALA,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,65.67,70.0,60.0,65.0,4400,67,463,6,4,14
2023-04-06,APPLES,ROYAL GALA,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,40.79,60.0,35.0,47.5,4855,119,112,6,4,14
2023-04-06,APPLES,ROYAL GALA,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,150,6,4,14
2023-04-06,APPLES,ROYAL GALA,CLASS 1,MEDIUM,CRATE,40.0,0.0,0.0,0.0,0.0,0,0,2,6,4,14
2023-04-06,APPLES,ROYAL GALA,CLASS 1,SMALL,CRATE,40.0,0.0,0.0,0.0,0.0,0,0,1,6,4,14
2023-04-06,APPLES,ROYAL GALA,CLASS 1,SMALL,CARTON,18.3,150.0,150.0,150.0,150.0,600,4,142,6,4,14
2023-04-06,APPLES,ROYAL GALA,CLASS 1,MEDIUM,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,47,6,4,14
2023-04-06,APPLES,ROYAL GALA,CLASS 1,EXTRA LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,69,6,4,14
2023-04-06,APPLES,ROYAL GALA,CLASS 1,LARGE,CARTON,18.3,102.63,150.0,100.0,125.0,1950,19,551,6,4,14
2023-04-06,APPLES,STARKING,CLASS 1,SMALL,CARTON,18.3,125.0,150.0,110.0,130.0,5750,46,707,6,4,14
2023-04-06,APPLES,STARKING,CLASS 1,EXTRA LARGE,CARTON,18.3,180.0,180.0,180.0,180.0,3420,19,141,6,4,14
2023-04-06,APPLES,STARKING,CLASS 1,LARGE,CARTON,18.3,194.61,200.0,180.0,190.0,5060,26,646,6,4,14
2023-04-06,APPLES,STARKING,CLASS 1,MEDIUM,CARTON,18.3,158.82,170.0,140.0,155.0,2700,17,154,6,4,14
2023-04-06,APPLES,STARKING,CLASS 1,SMALL,ECONOMIC PACK,12.0,120.64,128.0,108.0,118.0,20992,174,143,6,4,14
2023-04-06,APPLES,STARKING,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,112.64,128.0,112.0,120.0,11264,100,157,6,4,14
2023-04-06,APPLES,STARKING,CLASS 1,LARGE,ECONOMIC PACK,12.0,128.0,128.0,128.0,128.0,8576,67,0,6,4,14
2023-04-06,APPLES,TOP RED,CLASS 1,SMALL,ECONOMIC PACK,12.0,109.17,120.0,100.0,110.0,16704,153,310,6,4,14
2023-04-06,APPLES,TOP RED,CLASS 1,LARGE,CARTON,18.3,160.12,200.0,100.0,150.0,9928,62,135,6,4,14
2023-04-06,APPLES,TOP RED,CLASS 1,SMALL,CARTON,18.3,145.0,145.0,145.0,145.0,7105,49,0,6,4,14
2023-04-06,APPLES,TOP RED,CLASS 2,SMALL,CARTON,18.3,10.0,10.0,10.0,10.0,60,6,0,6,4,14
2023-04-04,APPLES,AFRICAN RED/CARMINE,CLASS 1,LARGE,CARTON,18.3,180.0,180.0,180.0,180.0,180,1,127,4,4,14
2023-04-04,APPLES,BRAEBURN,CLASS 1,LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,15,4,4,14
2023-04-04,APPLES,BRAEBURN,CLASS 1,SMALL,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,7,4,4,14
2023-04-04,APPLES,CRIPPS RED,CLASS 1,SMALL,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,186,4,4,14
2023-04-04,APPLES,FUJI,CLASS 1,SMALL,ECONOMIC PACK,12.0,99.07,120.0,96.0,108.0,56376,569,359,4,4,14
2023-04-04,APPLES,FUJI,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,40.0,40.0,40.0,40.0,120,3,0,4,4,14
2023-04-04,APPLES,FUJI,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,58.95,80.0,50.0,65.0,16980,288,56,4,4,14
2023-04-04,APPLES,FUJI,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,52.75,70.0,50.0,60.0,10710,203,1183,4,4,14
2023-04-04,APPLES,FUJI,CLASS 1,SMALL,CARTON,18.3,120.0,120.0,120.0,120.0,480,4,33,4,4,14
2023-04-04,APPLES,FUJI,CLASS 1,EXTRA LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,68,4,4,14
2023-04-04,APPLES,FUJI,CLASS 1,LARGE,CARTON,18.3,167.27,180.0,160.0,170.0,1840,11,133,4,4,14
2023-04-04,APPLES,FUJI,CLASS 1,MEDIUM,CARTON,18.3,140.0,140.0,140.0,140.0,560,4,52,4,4,14
2023-04-04,APPLES,FUJI,CLASS 1,SMALL,CRATE,40.0,1800.0,1800.0,1800.0,1800.0,1800,1,0,4,4,14
2023-04-04,APPLES,GALA,CLASS 1,EXTRA LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,38,4,4,14
2023-04-04,APPLES,GALA,CLASS 1,LARGE,CARTON,18.3,180.0,180.0,180.0,180.0,540,3,102,4,4,14
2023-04-04,APPLES,GALA,CLASS 1,MEDIUM,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,112,4,4,14
2023-04-04,APPLES,GALA,CLASS 1,SMALL,CARTON,18.3,150.0,150.0,150.0,150.0,4050,27,184,4,4,14
2023-04-04,APPLES,GALA,CLASS 1,SMALL,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,128,4,4,14
2023-04-04,APPLES,GOLDEN DELICIOUS,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,94.29,120.0,48.0,84.0,34890,370,1479,4,4,14
2023-04-04,APPLES,GOLDEN DELICIOUS,CLASS 1,LARGE,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,256,4,4,14
2023-04-04,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,ECONOMIC PACK,12.0,100.63,128.0,60.0,94.0,102442,1018,2985,4,4,14
2023-04-04,APPLES,GOLDEN DELICIOUS,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,49.52,70.0,40.0,55.0,7875,159,334,4,4,14
2023-04-04,APPLES,GOLDEN DELICIOUS,CLASS 2,SMALL,DOMPLE JUMBLE,11.0,0.0,0.0,0.0,0.0,0,0,80,4,4,14
2023-04-04,APPLES,GOLDEN DELICIOUS,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,53.21,70.0,45.0,57.5,8195,154,276,4,4,14
2023-04-04,APPLES,GOLDEN DELICIOUS,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,56.02,70.0,45.0,57.5,12045,215,793,4,4,14
2023-04-04,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,CRATE,40.0,1917.74,2200.0,1800.0,2000.0,118900,62,67,4,4,14
2023-04-04,APPLES,GOLDEN DELICIOUS,CLASS 2,SMALL,CARTON,18.3,20.0,20.0,20.0,20.0,20,1,0,4,4,14
2023-04-04,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,CARTON,18.3,106.31,150.0,100.0,125.0,31470,296,1120,4,4,14
2023-04-04,APPLES,GOLDEN DELICIOUS,CLASS 1,EXTRA LARGE,CARTON,18.3,153.05,200.0,130.0,165.0,9030,59,645,4,4,14
2023-04-04,APPLES,GOLDEN DELICIOUS,CLASS 1,LARGE,CARTON,18.3,132.57,200.0,110.0,155.0,63900,482,2850,4,4,14
2023-04-04,APPLES,GOLDEN DELICIOUS,CLASS 1,MEDIUM,CARTON,18.3,133.07,170.0,110.0,140.0,40720,306,175,4,4,14
2023-04-04,APPLES,GOLDEN DELICIOUS,CLASS 2,SMALL,QUARTER POCKET,3.0,18.0,18.0,18.0,18.0,18,1,180,4,4,14
2023-04-04,APPLES,GRANNY SMITH,CLASS 1,EXTRA LARGE,CARTON,18.3,161.25,170.0,150.0,160.0,5160,32,1261,4,4,14
2023-04-04,APPLES,GRANNY SMITH,CLASS 1,LARGE,CARTON,18.3,150.0,160.0,140.0,150.0,8850,59,581,4,4,14
2023-04-04,APPLES,GRANNY SMITH,CLASS 1,SMALL,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,56,4,4,14
2023-04-04,APPLES,GRANNY SMITH,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,40.0,40.0,40.0,40.0,3800,95,99,4,4,14
2023-04-04,APPLES,GRANNY SMITH,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,40.0,40.0,40.0,40.0,3800,95,37,4,4,14
2023-04-04,APPLES,GRANNY SMITH,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,41.13,50.0,40.0,45.0,9090,221,71,4,4,14
2023-04-04,APPLES,GRANNY SMITH,CLASS 1,SMALL,ECONOMIC PACK,12.0,66.46,120.0,60.0,90.0,4320,65,219,4,4,14
2023-04-04,APPLES,GRANNY SMITH,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,96.0,96.0,96.0,96.0,3936,41,0,4,4,14
2023-04-04,APPLES,OTHER APPLES,CLASS 1,SMALL,ECONOMIC PACK,12.0,144.0,144.0,144.0,144.0,1584,11,119,4,4,14
2023-04-04,APPLES,OTHER APPLES,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,50.02,65.0,20.0,42.5,10105,202,260,4,4,14
2023-04-04,APPLES,OTHER APPLES,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,65.0,65.0,65.0,65.0,130,2,57,4,4,14
2023-04-04,APPLES,OTHER APPLES,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,63.88,65.0,60.0,62.5,1150,18,82,4,4,14
2023-04-04,APPLES,OTHER APPLES,CLASS 1,EXTRA LARGE,CARTON,18.3,120.0,120.0,120.0,120.0,6840,57,459,4,4,14
2023-04-04,APPLES,OTHER APPLES,CLASS 1,LARGE,CARTON,18.3,180.0,180.0,180.0,180.0,2520,14,278,4,4,14
2023-04-04,APPLES,OTHER APPLES,CLASS 1,SMALL,CRATE,40.0,0.0,0.0,0.0,0.0,0,0,3,4,4,14
2023-04-04,APPLES,OTHER APPLES,CLASS 2,SMALL,CRATE,40.0,0.0,0.0,0.0,0.0,0,0,1,4,4,14
2023-04-04,APPLES,PANORAMA GOLDEN,CLASS 1,SMALL,CARTON,18.3,155.71,170.0,150.0,160.0,1090,7,1144,4,4,14
2023-04-04,APPLES,ROME BEAUTY,CLASS 1,LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,50,4,4,14
2023-04-04,APPLES,ROME BEAUTY,CLASS 1,SMALL,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,42,4,4,14
2023-04-04,APPLES,ROYAL BEAUT,CLASS 1,LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,31,4,4,14
2023-04-04,APPLES,ROYAL BEAUT,CLASS 1,MEDIUM,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,27,4,4,14
2023-04-04,APPLES,ROYAL BEAUT,CLASS 1,SMALL,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,14,4,4,14
2023-04-04,APPLES,ROYAL BEAUT,CLASS 1,SMALL,ECONOMIC PACK,12.0,90.0,90.0,90.0,90.0,180,2,113,4,4,14
2023-04-04,APPLES,ROYAL GALA,CLASS 1,SMALL,ECONOMIC PACK,12.0,74.54,120.0,60.0,90.0,18040,242,927,4,4,14
2023-04-04,APPLES,ROYAL GALA,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,102.96,128.0,96.0,112.0,13488,131,150,4,4,14
2023-04-04,APPLES,ROYAL GALA,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,70.0,70.0,70.0,70.0,280,4,197,4,4,14
2023-04-04,APPLES,ROYAL GALA,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,70.0,70.0,70.0,70.0,140,2,577,4,4,14
2023-04-04,APPLES,ROYAL GALA,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,35.74,65.0,35.0,50.0,3610,101,291,4,4,14
2023-04-04,APPLES,ROYAL GALA,CLASS 1,MEDIUM,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,50,4,4,14
2023-04-04,APPLES,ROYAL GALA,CLASS 1,SMALL,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,146,4,4,14
2023-04-04,APPLES,ROYAL GALA,CLASS 1,EXTRA LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,69,4,4,14
2023-04-04,APPLES,ROYAL GALA,CLASS 1,LARGE,CARTON,18.3,160.0,160.0,160.0,160.0,160,1,476,4,4,14
2023-04-04,APPLES,ROYAL GALA,CLASS 1,SMALL,CRATE,40.0,0.0,0.0,0.0,0.0,0,0,1,4,4,14
2023-04-04,APPLES,ROYAL GALA,CLASS 1,MEDIUM,CRATE,40.0,0.0,0.0,0.0,0.0,0,0,2,4,4,14
2023-04-04,APPLES,STARKING,CLASS 1,SMALL,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,946,4,4,14
2023-04-04,APPLES,STARKING,CLASS 1,EXTRA LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,178,4,4,14
2023-04-04,APPLES,STARKING,CLASS 1,LARGE,CARTON,18.3,173.6,180.0,150.0,165.0,4340,25,685,4,4,14
2023-04-04,APPLES,STARKING,CLASS 1,MEDIUM,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,192,4,4,14
2023-04-04,APPLES,STARKING,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,120.72,144.0,120.0,132.0,3984,33,257,4,4,14
2023-04-04,APPLES,STARKING,CLASS 1,LARGE,ECONOMIC PACK,12.0,128.0,128.0,128.0,128.0,1024,8,91,4,4,14
2023-04-04,APPLES,STARKING,CLASS 1,SMALL,ECONOMIC PACK,12.0,120.0,120.0,120.0,120.0,3840,32,254,4,4,14
2023-04-04,APPLES,TOP RED,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,128.0,128.0,128.0,128.0,896,7,0,4,4,14
2023-04-04,APPLES,TOP RED,CLASS 1,SMALL,ECONOMIC PACK,12.0,124.37,160.0,84.0,122.0,31592,254,561,4,4,14
2023-04-04,APPLES,TOP RED,CLASS 1,EXTRA LARGE,CARTON,18.3,185.26,190.0,180.0,185.0,3520,19,0,4,4,14
2023-04-04,APPLES,TOP RED,CLASS 1,LARGE,CARTON,18.3,185.64,200.0,120.0,160.0,5198,28,227,4,4,14
2023-04-04,APPLES,TOP RED,CLASS 1,MEDIUM,CARTON,18.3,125.15,140.0,120.0,130.0,4130,33,21,4,4,14
2023-04-04,APPLES,TOP RED,CLASS 2,SMALL,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,6,4,4,14
2023-04-03,APPLES,AFRICAN RED/CARMINE,CLASS 1,LARGE,CARTON,18.3,172.1,180.0,170.0,175.0,3270,19,128,3,4,14
2023-04-03,APPLES,BRAEBURN,CLASS 1,LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,15,3,4,14
2023-04-03,APPLES,BRAEBURN,CLASS 1,SMALL,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,7,3,4,14
2023-04-03,APPLES,CRIPPS RED,CLASS 1,SMALL,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,186,3,4,14
2023-04-03,APPLES,FUJI,CLASS 1,SMALL,ECONOMIC PACK,12.0,108.0,108.0,108.0,108.0,3456,32,928,3,4,14
2023-04-03,APPLES,FUJI,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,3,3,4,14
2023-04-03,APPLES,FUJI,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,55.0,55.0,55.0,55.0,3135,57,344,3,4,14
2023-04-03,APPLES,FUJI,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,41.5,75.0,30.0,52.5,34785,838,1386,3,4,14
2023-04-03,APPLES,FUJI,CLASS 1,SMALL,CARTON,18.3,133.41,150.0,80.0,115.0,28150,211,37,3,4,14
2023-04-03,APPLES,FUJI,CLASS 1,EXTRA LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,68,3,4,14
2023-04-03,APPLES,FUJI,CLASS 1,LARGE,CARTON,18.3,160.63,180.0,160.0,170.0,15100,94,144,3,4,14
2023-04-03,APPLES,FUJI,CLASS 1,MEDIUM,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,56,3,4,14
2023-04-03,APPLES,FUJI,CLASS 1,SMALL,CRATE,40.0,0.0,0.0,0.0,0.0,0,0,1,3,4,14
2023-04-03,APPLES,GALA,CLASS 1,EXTRA LARGE,CARTON,18.3,100.0,100.0,100.0,100.0,1300,13,38,3,4,14
2023-04-03,APPLES,GALA,CLASS 1,LARGE,CARTON,18.3,180.0,180.0,180.0,180.0,540,3,105,3,4,14
2023-04-03,APPLES,GALA,CLASS 1,MEDIUM,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,112,3,4,14
2023-04-03,APPLES,GALA,CLASS 1,SMALL,CARTON,18.3,150.0,150.0,150.0,150.0,3000,20,211,3,4,14
2023-04-03,APPLES,GALA,CLASS 1,SMALL,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,128,3,4,14
2023-04-03,APPLES,GOLDEN DELICIOUS,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,78.29,128.0,45.0,86.5,20671,264,1849,3,4,14
2023-04-03,APPLES,GOLDEN DELICIOUS,CLASS 1,LARGE,ECONOMIC PACK,12.0,124.92,128.0,120.0,124.0,3248,26,256,3,4,14
2023-04-03,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,ECONOMIC PACK,12.0,101.65,128.0,60.0,94.0,34868,343,4003,3,4,14
2023-04-03,APPLES,GOLDEN DELICIOUS,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,50.83,70.0,40.0,55.0,20740,408,493,3,4,14
2023-04-03,APPLES,GOLDEN DELICIOUS,CLASS 2,SMALL,DOMPLE JUMBLE,11.0,0.0,0.0,0.0,0.0,0,0,80,3,4,14
2023-04-03,APPLES,GOLDEN DELICIOUS,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,70.17,80.0,70.0,75.0,8000,114,430,3,4,14
2023-04-03,APPLES,GOLDEN DELICIOUS,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,38.98,80.0,30.0,55.0,49280,1264,1008,3,4,14
2023-04-03,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,CARTON,18.3,147.65,150.0,130.0,140.0,137170,929,1416,3,4,14
2023-04-03,APPLES,GOLDEN DELICIOUS,CLASS 1,EXTRA LARGE,CARTON,18.3,144.13,200.0,100.0,150.0,12540,87,704,3,4,14
2023-04-03,APPLES,GOLDEN DELICIOUS,CLASS 1,LARGE,CARTON,18.3,157.18,200.0,120.0,160.0,125120,796,3332,3,4,14
